source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,RT @CDCgov: If you get sick remember: #Antibiotics do NOT work on viruses like those that cause #colds or #flu. Talk to your doctor about…,3/18/2020 18:41,8538,0,TRUE,1.24035E+18
Twitter for iPhone,15 DAYS TO SLOW THE SPREAD! https://t.co/ytgBP3hJv1,3/18/2020 18:40,32785,117118,FALSE,1.24035E+18
Twitter for iPhone,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/3WQV4egsWc,3/18/2020 16:08,10296,0,TRUE,1.24031E+18
Twitter for iPhone,Thank you to our great American businesses for going above and beyond to keep our most vulnerable citizens safe! https://t.co/BlV0E4r5IB,3/18/2020 15:45,15841,80091,FALSE,1.2403E+18
Twitter for iPhone,We will be by mutual consent temporarily closing our Northern Border with Canada to non-essential traffic. Trade will not be affected. Details to follow!,3/18/2020 13:37,30823,145537,FALSE,1.24027E+18
Twitter for iPhone,....Also according to the Daily Caller leading Sleepy Joe Biden in Florida 48% to 42%.,3/18/2020 13:30,9017,44242,FALSE,1.24027E+18
Twitter for iPhone,95% Approval Rating in the Republican Party 53% overall. Not bad considering I get nothing but Fake &amp; Corrupt News day and night. “Russia Russia Russia” then “the Ukraine Scam (where’s the Whistleblower?)” the “Impeachment Hoax” and more more more....,3/18/2020 13:29,24301,124777,FALSE,1.24027E+18
Twitter for iPhone,The DNC will have gotten their fondest wish and defeated Bernie Sanders far ahead of schedule. Now they are doing everything possible to be nice to him in order to keep his supporters. Bernie has given up just like he did last time. He will be dropping out soon! MAGA/KAG,3/18/2020 13:16,19270,84992,FALSE,1.24027E+18
Twitter for iPhone,The DNC will have gotten their fondest wish and defeated Bernie Sanders fat ahead of schedule. Now they are doing everything possible to be nice to him in order to keep his supporters. Bernie has given up just like he did last time. He will be dropping out soon! MAGA/KAG,3/18/2020 13:08,1830,7280,FALSE,1.24026E+18
Twitter for iPhone,I always treated the Chinese Virus very seriously and have done a very good job from the beginning including my very early decision to close the “borders” from China - against the wishes of almost all. Many lives were saved. The Fake News new narrative is disgraceful &amp; false!,3/18/2020 11:46,61070,310324,FALSE,1.24024E+18
Twitter for iPhone,I will be having a news conference today to discuss very important news from the FDA concerning the Chinese Virus!,3/18/2020 11:12,35229,168718,FALSE,1.24023E+18
Twitter for iPhone,I will totally protect your Medicare &amp; Social Security!,3/18/2020 10:53,27998,164495,FALSE,1.24023E+18
Twitter for iPhone,For the people that are now out of work because of the important and necessary containment policies for instance the shutting down of hotels bars and restaurants money will soon be coming to you. The onslaught of the Chinese Virus is not your fault! Will be stronger than ever!,3/18/2020 10:41,46312,222580,FALSE,1.24023E+18
Twitter for iPhone,RT @CDCgov: Everyone can help prevent the spread of #COVID19. Call your doctor if you develop symptoms have been in close contact with a p…,3/18/2020 3:40,8251,0,TRUE,1.24012E+18
Twitter for iPhone,RT @NIHDirector: #NIH has today launched a Phase 1 #clinicaltrial evaluating a vaccine candidate for #coronavirus #COVID19. This trial is e…,3/18/2020 3:40,8855,0,TRUE,1.24012E+18
Twitter for iPhone,RT @NIH: Launched in record speed #NIH started enrollment for a Phase 1 #clinicaltrial of an investigational vaccine for #COVID19 for heal…,3/18/2020 3:40,5357,0,TRUE,1.24012E+18
Twitter for iPhone,RT @nlm_news: The National Library of Medicine at #NIH is proud to be working with @WHOSTP and others to make #coronavirus-related data ava…,3/18/2020 3:39,3339,0,TRUE,1.24012E+18
Twitter for iPhone,RT @NIHDirector: As part of the #NIH response to #COVID19 NIH’s @nlm_news is working with @WHOSTP and others to make #coronavirus-related…,3/18/2020 3:39,3258,0,TRUE,1.24012E+18
Twitter for iPhone,RT @SteveFDA: Today FDA took two additional significant diagnostic actions during the #COVID19 outbreak by issuing two Emergency Use Autho…,3/18/2020 3:39,3243,0,TRUE,1.24012E+18
Twitter for iPhone,RT @NIH: News: New #coronavirus stable for hours on surfaces https://t.co/TUrmn50ZSn #COVID19,3/18/2020 3:39,4453,0,TRUE,1.24012E+18
Twitter for iPhone,RT @NIMHgov: Feelings of anxiety and uncertainty are completely normal during times like this. If you need support coping with the events o…,3/18/2020 3:38,3470,0,TRUE,1.24012E+18
Twitter for iPhone,RT @NIH: Thanks for your support following the launch of an investigational vaccine for #COVID19. We are proud of our hardworking #NIH comm…,3/18/2020 3:38,3620,0,TRUE,1.24012E+18
Twitter for iPhone,RT @NIH: #COVID19 is an emerging rapidly evolving situation. Learn about the basics like symptoms &amp; what to do if you are sick; and see th…,3/18/2020 3:37,3139,0,TRUE,1.24012E+18
Twitter for iPhone,RT @TIME: Officials said the president has authority to take such action during pandemics like the coronavirus outbreak https://t.co/F1hL6U…,3/18/2020 3:37,5716,0,TRUE,1.24012E+18
Twitter for iPhone,RT @CDCgov: Practice social distancing by putting space between yourself and others. Continue to practice healthy habits like washing your…,3/18/2020 3:36,9631,0,TRUE,1.24012E+18
Twitter for iPhone,RT @WhiteHouse: A message from @Surgeon_General to millennials: https://t.co/L3407PXmDb,3/18/2020 3:36,10520,0,TRUE,1.24012E+18
Twitter for iPhone,RT @WhiteHouse: What is social distancing—and why are we doing it?Dr. Anthony Fauci Dr. Deborah Birx and @Surgeon_General Jerome Adams…,3/18/2020 3:36,9581,0,TRUE,1.24012E+18
Twitter for iPhone,RT @AjitPaiFCC: In wake of #Covid_19 outbreak telework remote learning and telehealth are key. We must ensure that Americans don't lose…,3/18/2020 3:34,3973,0,TRUE,1.24012E+18
Twitter for iPhone,https://t.co/6gD7l9Po59,3/17/2020 20:12,13253,53270,FALSE,1.24001E+18
Twitter for iPhone,The world is at war with a hidden enemy. WE WILL WIN!,3/17/2020 19:31,111089,563770,FALSE,1.24E+18
Twitter for iPhone,RT @AjitPaiFCC: A major #telehealth announcement by @POTUS regarding a dramatic expansion of our Medicare telehealth services: patients c…,3/17/2020 19:20,7565,0,TRUE,1.24E+18
Twitter for iPhone,RT @SteveScalise: .@realDonaldTrump has taken decisive action to combat Coronavirus:– Stopped flights early– Partnered w/ the private se…,3/17/2020 19:18,14502,0,TRUE,1.23999E+18
Twitter for iPhone,RT @RepDougCollins: To all of our doctors nurses first responders and public safety officers fighting on the front lines: Thank you.In…,3/17/2020 19:17,11101,0,TRUE,1.23999E+18
Twitter for iPhone,RT @HouseGOP: Follow these coronavirus guidelines from the @WhiteHouse to keep our families and communities safe:▪️ Practice Social Distan…,3/17/2020 19:17,4906,0,TRUE,1.23999E+18
Twitter for iPhone,RT @sendavidperdue: America has faced big challenges before and we will get through this together. Please stay vigilant and follow @CDCgov…,3/17/2020 19:17,3782,0,TRUE,1.23999E+18
Twitter for iPhone,RT @senrobportman: Everyone of us has a critical role to play in slowing the spread of #coronavirus. ➡️ Wash your hands and practice good…,3/17/2020 19:16,3365,0,TRUE,1.23999E+18
Twitter for iPhone,RT @BillCassidy: The White House Coronavirus Task Force and @realDonaldTrump announced new guidelines every American should follow to save…,3/17/2020 19:15,3553,0,TRUE,1.23999E+18
Twitter for iPhone,RT @SenateCommerce: As you take precautions to avoid the #Coronavirus take steps to help prevent your devices from catching viruses too.…,3/17/2020 19:14,3240,0,TRUE,1.23999E+18
Twitter for iPhone,RT @GOPLeader: GREAT news for seniors on Medicare → You can now stay home and see any doctor licensed in your state using FaceTime Skype…,3/17/2020 19:13,9258,0,TRUE,1.23999E+18
Twitter for iPhone,RT @SeemaCMS: Through the 1135 waiver #Medicare beneficiaries who are at higher risk for #COVID19 will be able to receive a specific set…,3/17/2020 19:13,4081,0,TRUE,1.23999E+18
Twitter for iPhone,RT @SecretarySonny: 🚨🚨🚨We've partnered with @BaylorCoHP McLane Global &amp; @PepsiCo to provide 1 MILLION MEALS PER WEEK to rural children in…,3/17/2020 19:11,5322,0,TRUE,1.23999E+18
Twitter for iPhone,RT @GovMurphy: We MUST #FlattenTheCurve of the spread of coronavirus. Social distancing closing schools limiting non-essential business…,3/17/2020 19:07,4002,0,TRUE,1.23999E+18
Twitter for iPhone,RT @WVGovernor: Today we continued to take proactive steps as part of our ongoing preparations for #COVID19. We've been blessed in #WV to n…,3/17/2020 18:58,3106,0,TRUE,1.23999E+18
Twitter for iPhone,RT @LouisianaGov: As Louisianans we must practice social distancing to slow the spread of COVID-19 flatten the curve and help keep everyo…,3/17/2020 18:58,3197,0,TRUE,1.23999E+18
Twitter for iPhone,RT @GovParsonMO: Get the latest CDC guidance on mass gatherings and large community events https://t.co/dmATNCuNp3 or head to the Missouri…,3/17/2020 18:57,2457,0,TRUE,1.23999E+18
Twitter for iPhone,RT @GovernorKayIvey: .@POTUS just released further recommendations regarding #COVID19. Please help spread this important information. Remem…,3/17/2020 18:56,3280,0,TRUE,1.23999E+18
Twitter for iPhone,RT @Mike_Pence: We’re asking every American to partner with us in the effort to combat the Coronavirus and be mindful of our vulnerable sen…,3/17/2020 18:36,6573,0,TRUE,1.23998E+18
Twitter for iPhone,RT @Mike_Pence: All of our health experts agree you do not need the results of Coronavirus testing to know what you should do. Every Ameri…,3/17/2020 18:36,6681,0,TRUE,1.23998E+18
Twitter for iPhone,RT @WhiteHouse: We applaud private-sector businesses for creating seniors-only shopping times! 🛒 https://t.co/I7usQC0k5M,3/17/2020 18:33,6734,0,TRUE,1.23998E+18
Twitter for iPhone,RT @WhiteHouse: NEW: Medicare will dramatically expand telehealth services in response to the Coronavirus.Medicare patients can now visit…,3/17/2020 18:33,6518,0,TRUE,1.23998E+18
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump spoke with executives from America’s fast food companies to discuss the important role that driv…,3/17/2020 18:33,6543,0,TRUE,1.23998E+18
Twitter for iPhone,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/u2AZ7iT4Ob,3/17/2020 15:41,7794,0,TRUE,1.23994E+18
Twitter for iPhone,Federal Government is working very well with the Governors and State officials. Good things will happen! #KILLTHEVIRUS,3/17/2020 13:34,20885,105932,FALSE,1.23991E+18
Twitter for iPhone,Failing  Michigan Governor must work harder and be much more proactive. We are pushing her to get the job done. I stand with Michigan!,3/17/2020 13:27,19538,103298,FALSE,1.23991E+18
Twitter for iPhone,RT @LindseyGrahamSC: President Trump’s decision to declare a national emergency over the #coronavirus pandemic is the right call.  It wil…,3/17/2020 12:24,7118,0,TRUE,1.23989E+18
Twitter for iPhone,RT @LindseyGrahamSC: Really appreciate the efforts of Dr. #Fauci. He has become a national treasure just like ALL of our healthcare workers…,3/17/2020 12:23,7499,0,TRUE,1.23989E+18
Twitter for iPhone,RT @CDCgov: Social distancing can help slow the spread of #COVID19 in affected communities. This means avoiding crowded places and maintain…,3/17/2020 12:22,7679,0,TRUE,1.23989E+18
Twitter for iPhone,RT @WhiteHouse: Avoid eating out. Use carry-out drive-thru and delivery options. https://t.co/osBRcxnyFY,3/17/2020 12:22,6434,0,TRUE,1.23989E+18
Twitter for iPhone,RT @WhiteHouse: Help make the next 15 days count and avoid social gatherings of more than 10 people. https://t.co/txPAAFtxIu,3/17/2020 12:22,8126,0,TRUE,1.23989E+18
Twitter for iPhone,Cuomo wants “all states to be treated the same.” But all states aren’t the same. Some are being hit hard by the Chinese Virus some are being hit practically not at all. New York is a very big “hotspot” West Virginia has thus far zero cases. Andrew keep politics out of it....,3/17/2020 12:22,38683,180881,FALSE,1.23989E+18
Twitter for iPhone,RT @AFP: #UPDATE The first human trial to evaluate a candidate vaccine against the new coronavirus has begun in Seattle US health official…,3/17/2020 3:46,10496,0,TRUE,1.23976E+18
Twitter for iPhone,RT @marklevinshow: The Jewish case for President Trumphttps://t.co/PZfxzgoQwM,3/17/2020 3:42,6075,0,TRUE,1.23976E+18
Twitter for iPhone,RT @marklevinshow: Democrat Party-press wrong and disappointedhttps://t.co/BIzRKYzGdM,3/17/2020 3:41,5519,0,TRUE,1.23976E+18
Twitter for iPhone,RT @marklevinshow: The debate tonight is hardly a debate at all. Biden has largely moved hard left where there are now relatively few diffe…,3/17/2020 3:41,7881,0,TRUE,1.23976E+18
Twitter for iPhone,RT @marklevinshow: It’s amazing how hospitable the moderators are to the Democrat Party’s leftwing agenda.  Thus far absolutely no serious…,3/17/2020 3:40,7031,0,TRUE,1.23976E+18
Twitter for iPhone,RT @marklevinshow: https://t.co/CzAAVvzmrQ,3/17/2020 3:40,4762,0,TRUE,1.23976E+18
Twitter for iPhone,RT @marklevinshow: The Atlantic spews communist China’s propaganda while trashing the Trump administration.  And it’s not alone among the A…,3/17/2020 3:40,7611,0,TRUE,1.23976E+18
Twitter for iPhone,RT @trscoop: Leftist math genius caught in another FAIL over lying about Trump’s comments to governors to make him look bad https://t.co/3P…,3/17/2020 3:34,5600,0,TRUE,1.23976E+18
Twitter for iPhone,RT @RedState: Dan Bongino and Others Call out NYT Editor for Altering Trump Quote From Conference Call With Governors https://t.co/gz0lCPx4…,3/17/2020 3:33,7778,0,TRUE,1.23976E+18
Twitter for iPhone,RT @dbongino: It’s pretty hilarious that the NY Times thinks we’re not gonna fact-check everything they say and type give their propensity…,3/17/2020 3:33,8781,0,TRUE,1.23976E+18
Twitter for iPhone,RT @TomFitton: A simple truth.,3/17/2020 3:33,9691,0,TRUE,1.23976E+18
Twitter for iPhone,"RT @Techno_Fog: Wow.The DOJ moves to dismiss the charges against the Russian Company (Concord) who conducted the alleged information war…,03-17-2020 03:32:40,11939,0,true,1239756509212553217",,,,,
Twitter for iPhone,RT @dbongino: Team Mueller 🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️👇🏻👇🏻,3/17/2020 3:31,5532,0,TRUE,1.23976E+18
Twitter for iPhone,The “Times” is a disgrace to journalism! https://t.co/gfMc6fIbfI,3/17/2020 3:27,22513,88358,FALSE,1.23976E+18
Twitter for iPhone,RT @LindseyGrahamSC: I look forward to getting back to work with my Senate colleagues and President Trump to contain this virus and stabili…,3/17/2020 3:20,4283,0,TRUE,1.23975E+18
Twitter for iPhone,Great news Lindsey! https://t.co/Fn8C7IoZaF,3/17/2020 3:19,9149,61346,FALSE,1.23975E+18
Twitter for iPhone,RT @LindseyGrahamSC: My primary goal is to lessen the loss of life.  Our economy can be rebuilt.  The loss of life is permanent. I appr…,3/17/2020 3:18,8201,0,TRUE,1.23975E+18
Twitter for iPhone,The United States will be powerfully supporting those industries like Airlines and others that are particularly affected by the Chinese Virus. We will be stronger than ever before!,3/16/2020 22:51,71907,327365,FALSE,1.23969E+18
Twitter for iPhone,I ask all Americans to band together and support your neighbors by not hoarding unnecessary amounts of food and essentials. TOGETHER we will stay STRONG and overcome this challenge!,3/16/2020 20:29,52291,248158,FALSE,1.23965E+18
Twitter for iPhone,Yesterday I spoke with the great American Grocers and Supply Chain Executives. We are confident that supply will continue to meet demand nationwide. These beacons of our community will remain open for you no matter what. We are working hard to remove any barriers to that effort!,3/16/2020 20:29,25405,120293,FALSE,1.23965E+18
Twitter for iPhone,https://t.co/tit0HdkE4e,3/16/2020 20:16,21699,66934,FALSE,1.23965E+18
Twitter for iPhone,https://t.co/ZLmk41FA3H,3/16/2020 20:16,16687,52269,FALSE,1.23965E+18
